Date,Open,High,Low,Close,Adj Close,Volume
2003-11-27,1342.079956,1342.079956,1313.979980,1319.420044,1319.420044,0
2003-11-28,1322.170044,1323.380005,1308.239990,1313.869995,1313.869995,0
2003-12-01,1314.430054,1329.599976,1314.430054,1321.260010,1321.260010,0
2003-12-02,1326.329956,1341.859985,1324.979980,1336.829956,1336.829956,0
2003-12-03,1335.619995,1357.760010,1334.310059,1357.760010,1357.760010,0
2003-12-04,1356.939941,1359.520020,1346.400024,1351.500000,1351.500000,0
2003-12-05,1352.709961,1358.420044,1345.369995,1345.369995,1345.369995,0
2003-12-08,1345.099976,1354.400024,1343.900024,1349.869995,1349.869995,0
2003-12-09,1353.810059,1365.829956,1353.810059,1365.829956,1365.829956,0
2003-12-10,1364.619995,1366.300049,1359.219971,1360.079956,1360.079956,0
2003-12-11,1358.930054,1361.209961,1355.160034,1359.599976,1359.599976,0
2003-12-12,1370.949951,1388.349976,1370.949951,1383.319946,1383.319946,0
2003-12-15,1400.050049,1402.579956,1389.939941,1395.229980,1395.229980,0
2003-12-16,1395.229980,1399.430054,1391.250000,1399.430054,1399.430054,0
2003-12-17,1399.069946,1401.390015,1389.729980,1398.560059,1398.560059,0
2003-12-18,1397.079956,1411.550049,1396.270020,1410.770020,1410.770020,0
2003-12-19,1415.000000,1424.719971,1414.180054,1422.239990,1422.239990,0
2003-12-22,1422.359985,1423.569946,1415.729980,1421.030029,1421.030029,0
2003-12-23,1424.239990,1428.189941,1422.020020,1427.400024,1427.400024,0
2003-12-24,1427.400024,1427.400024,1427.400024,1427.400024,1427.400024,0
2003-12-25,1427.400024,1427.400024,1427.400024,1427.400024,1427.400024,0
2003-12-26,1427.400024,1427.400024,1427.400024,1427.400024,1427.400024,0
2003-12-29,1427.150024,1450.699951,1427.150024,1450.699951,1450.699951,0
2003-12-30,1452.900024,1452.900024,1434.699951,1442.369995,1442.369995,0
2003-12-31,1442.369995,1442.369995,1442.369995,1442.369995,1442.369995,0
2004-01-01,1442.369995,1442.369995,1442.369995,1442.369995,1442.369995,0
2004-01-02,1452.900024,1452.900024,1434.699951,1442.369995,1442.369995,0
2004-01-05,1457.060059,1487.339966,1457.060059,1487.339966,1487.339966,0
2004-01-06,1490.709961,1532.739990,1490.709961,1532.739990,1532.739990,0
2004-01-07,1535.920044,1549.599976,1512.569946,1516.089966,1516.089966,0
2004-01-08,1516.089966,1518.479980,1481.130005,1495.500000,1495.500000,0
2004-01-09,1505.060059,1529.900024,1505.060059,1528.869995,1528.869995,0
2004-01-12,1526.829956,1528.000000,1497.219971,1501.020020,1501.020020,0
2004-01-13,1501.989990,1520.219971,1498.640015,1507.170044,1507.170044,0
2004-01-14,1504.979980,1533.319946,1504.979980,1525.300049,1525.300049,0
2004-01-15,1525.069946,1525.069946,1496.069946,1507.900024,1507.900024,0
2004-01-16,1517.180054,1522.890015,1509.599976,1518.010010,1518.010010,0
2004-01-19,1519.890015,1523.010010,1515.010010,1520.030029,1520.030029,0
2004-01-20,1521.010010,1546.890015,1521.010010,1546.890015,1546.890015,0
2004-01-21,1547.900024,1563.119995,1547.900024,1560.819946,1560.819946,0
2004-01-22,1562.630005,1572.209961,1560.099976,1560.430054,1560.430054,0
2004-01-23,1560.760010,1565.560059,1553.930054,1560.020020,1560.020020,0
2004-01-26,1565.000000,1566.540039,1545.250000,1547.699951,1547.699951,0
2004-01-27,1549.280029,1567.150024,1547.270020,1565.000000,1565.000000,0
2004-01-28,1558.020020,1561.609985,1543.670044,1548.969971,1548.969971,0
2004-01-29,1539.150024,1539.150024,1511.859985,1515.150024,1515.150024,0
2004-01-30,1514.319946,1517.540039,1503.319946,1508.300049,1508.300049,0
2004-02-02,1506.260010,1506.260010,1442.209961,1447.050049,1447.050049,0
2004-02-03,1441.839966,1450.780029,1430.780029,1437.670044,1437.670044,0
2004-02-04,1436.869995,1445.939941,1434.630005,1441.119995,1441.119995,0
2004-02-05,1439.770020,1443.130005,1428.439941,1431.790039,1431.790039,0
2004-02-06,1438.099976,1465.489990,1435.550049,1461.530029,1461.530029,0
2004-02-09,1467.270020,1480.910034,1467.270020,1478.349976,1478.349976,0
2004-02-10,1479.150024,1498.719971,1479.150024,1490.209961,1490.209961,0
2004-02-11,1491.760010,1494.319946,1473.680054,1477.040039,1477.040039,0
2004-02-12,1476.329956,1482.770020,1472.300049,1479.280029,1479.280029,0
2004-02-13,1477.930054,1483.869995,1474.060059,1480.770020,1480.770020,0
2004-02-16,1479.420044,1485.430054,1462.290039,1464.989990,1464.989990,0
2004-02-17,1464.380005,1464.880005,1451.589966,1464.880005,1464.880005,0
2004-02-18,1466.520020,1474.479980,1460.869995,1472.119995,1472.119995,0
2004-02-19,1472.119995,1474.880005,1465.160034,1473.140015,1473.140015,0
2004-02-20,1480.189941,1490.300049,1479.079956,1488.020020,1488.020020,0
2004-02-23,1487.989990,1490.670044,1479.189941,1482.569946,1482.569946,0
2004-02-24,1484.199951,1484.199951,1465.109985,1468.319946,1468.319946,0
2004-02-25,1468.319946,1468.319946,1468.319946,1468.319946,1468.319946,0
2004-02-26,1468.319946,1486.099976,1468.319946,1485.969971,1485.969971,0
2004-02-27,1485.969971,1489.939941,1481.079956,1483.180054,1483.180054,0
2004-03-01,1483.180054,1486.469971,1481.829956,1484.459961,1484.459961,0
2004-03-02,1484.630005,1491.829956,1476.959961,1477.020020,1477.020020,0
2004-03-03,1475.869995,1475.869995,1461.599976,1463.000000,1463.000000,0
2004-03-04,1463.260010,1480.719971,1463.260010,1474.069946,1474.069946,0
2004-03-05,1474.069946,1474.489990,1467.300049,1471.650024,1471.650024,0
2004-03-08,1471.650024,1476.130005,1468.760010,1468.760010,1468.760010,0
2004-03-09,1462.199951,1463.420044,1449.739990,1455.750000,1455.750000,0
2004-03-10,1455.750000,1457.010010,1450.729980,1455.670044,1455.670044,0
2004-03-11,1447.130005,1447.130005,1432.329956,1435.069946,1435.069946,0
2004-03-12,1435.069946,1435.069946,1416.859985,1423.790039,1423.790039,0
2004-03-15,1424.140015,1434.500000,1419.339966,1419.339966,1419.339966,0
2004-03-16,1419.339966,1419.339966,1409.079956,1418.670044,1418.670044,0
2004-03-17,1418.459961,1434.780029,1415.510010,1431.640015,1431.640015,0
2004-03-18,1433.910034,1450.290039,1433.910034,1448.060059,1448.060059,0
2004-03-19,1451.979980,1454.709961,1448.160034,1450.829956,1450.829956,0
2004-03-22,1450.900024,1450.900024,1431.670044,1431.670044,1431.670044,0
2004-03-23,1431.670044,1431.670044,1418.729980,1418.729980,1418.729980,0
2004-03-24,1418.510010,1418.510010,1389.869995,1389.869995,1389.869995,0
2004-03-25,1390.390015,1402.079956,1390.140015,1393.119995,1393.119995,0
2004-03-26,1394.869995,1396.050049,1387.770020,1390.920044,1390.920044,0
2004-03-29,1390.920044,1392.810059,1385.160034,1388.150024,1388.150024,0
2004-03-30,1388.380005,1397.319946,1388.380005,1396.020020,1396.020020,0
2004-03-31,1397.829956,1425.760010,1396.400024,1424.329956,1424.329956,0
2004-04-01,1426.650024,1433.530029,1426.650024,1433.109985,1433.109985,0
2004-04-02,1436.989990,1450.910034,1436.989990,1450.910034,1450.910034,0
2004-04-05,1450.229980,1490.109985,1449.500000,1490.050049,1490.050049,0
2004-04-06,1493.209961,1516.869995,1493.209961,1516.810059,1516.810059,0
2004-04-07,1516.810059,1516.810059,1516.810059,1516.810059,1516.810059,0
2004-04-08,1516.810059,1516.810059,1516.810059,1516.810059,1516.810059,0
2004-04-09,1516.810059,1516.810059,1516.810059,1516.810059,1516.810059,0
2004-04-12,1516.810059,1518.380005,1505.949951,1510.579956,1510.579956,0
2004-04-13,1511.229980,1516.449951,1483.349976,1485.469971,1485.469971,0
2004-04-14,1484.180054,1488.979980,1477.209961,1483.430054,1483.430054,0
2004-04-15,1481.880005,1483.869995,1479.400024,1483.199951,1483.199951,0
2004-04-16,1482.829956,1498.109985,1482.540039,1498.109985,1498.109985,0
2004-04-19,1498.339966,1506.400024,1495.520020,1497.479980,1497.479980,0
2004-04-20,1500.430054,1525.959961,1500.430054,1525.959961,1525.959961,0
2004-04-21,1525.959961,1537.780029,1519.310059,1537.780029,1537.780029,0
2004-04-22,1537.489990,1548.280029,1535.040039,1548.280029,1548.280029,0
2004-04-23,1549.069946,1589.400024,1549.069946,1589.400024,1589.400024,0
2004-04-26,1590.500000,1590.500000,1568.239990,1571.900024,1571.900024,0
2004-04-27,1571.349976,1601.459961,1569.170044,1596.930054,1596.930054,0
2004-04-28,1597.630005,1620.369995,1597.630005,1610.310059,1610.310059,0
2004-04-29,1610.310059,1610.310059,1577.089966,1581.949951,1581.949951,0
2004-04-30,1582.469971,1582.469971,1554.750000,1555.010010,1555.010010,0
2004-05-03,1555.010010,1570.099976,1555.010010,1562.650024,1562.650024,0
2004-05-04,1570.310059,1583.689941,1564.739990,1573.829956,1573.829956,0
2004-05-05,1573.239990,1573.239990,1558.770020,1562.130005,1562.130005,0
2004-05-06,1562.130005,1562.130005,1547.810059,1551.689941,1551.689941,0
2004-05-07,1551.689941,1556.869995,1538.359985,1554.689941,1554.689941,0
2004-05-10,1554.689941,1554.689941,1554.689941,1554.689941,1554.689941,0
2004-05-11,1554.689941,1554.689941,1506.199951,1508.260010,1508.260010,0
2004-05-12,1512.209961,1547.000000,1512.209961,1540.959961,1540.959961,0
2004-05-13,1540.959961,1540.959961,1521.000000,1526.469971,1526.469971,0
2004-05-14,1519.339966,1531.189941,1518.390015,1521.609985,1521.609985,0
2004-05-17,1516.680054,1516.969971,1485.170044,1486.989990,1486.989990,0
2004-05-18,1471.459961,1487.939941,1467.459961,1476.079956,1476.079956,0
2004-05-19,1481.170044,1482.349976,1465.359985,1468.319946,1468.319946,0
2004-05-20,1466.640015,1480.020020,1466.640015,1472.250000,1472.250000,0
2004-05-21,1471.920044,1484.979980,1468.810059,1484.959961,1484.959961,0
2004-05-24,1485.489990,1487.410034,1480.550049,1481.910034,1481.910034,0
2004-05-25,1481.910034,1497.479980,1481.910034,1493.900024,1493.900024,0
2004-05-26,1502.229980,1509.920044,1502.020020,1507.650024,1507.650024,0
2004-05-27,1507.060059,1509.270020,1495.660034,1499.119995,1499.119995,0
2004-05-28,1500.209961,1520.089966,1500.209961,1517.199951,1517.199951,0
2004-05-31,1517.199951,1527.199951,1511.359985,1511.359985,1511.359985,0
2004-06-01,1514.280029,1521.540039,1514.000000,1518.550049,1518.550049,0
2004-06-02,1519.729980,1528.469971,1519.729980,1526.939941,1526.939941,0
2004-06-03,1528.180054,1535.140015,1528.180054,1532.630005,1532.630005,0
2004-06-04,1532.630005,1532.630005,1522.300049,1524.449951,1524.449951,0
2004-06-07,1521.250000,1526.660034,1514.579956,1517.170044,1517.170044,0
2004-06-08,1518.780029,1545.630005,1518.780029,1545.630005,1545.630005,0
2004-06-09,1545.329956,1551.130005,1543.400024,1543.400024,1543.400024,0
2004-06-10,1547.849976,1547.849976,1532.699951,1533.729980,1533.729980,0
2004-06-11,1531.859985,1534.189941,1518.000000,1518.000000,1518.000000,0
2004-06-14,1520.479980,1539.209961,1520.239990,1536.829956,1536.829956,0
2004-06-15,1539.010010,1547.250000,1536.989990,1547.250000,1547.250000,0
2004-06-16,1550.089966,1551.359985,1540.859985,1543.469971,1543.469971,0
2004-06-17,1542.250000,1548.339966,1536.780029,1539.930054,1539.930054,0
2004-06-18,1539.930054,1543.829956,1529.459961,1532.750000,1532.750000,0
2004-06-21,1531.260010,1544.560059,1531.260010,1540.520020,1540.520020,0
2004-06-22,1540.449951,1546.010010,1539.199951,1542.819946,1542.819946,0
2004-06-23,1550.709961,1575.939941,1550.709961,1573.469971,1573.469971,0
2004-06-24,1576.040039,1584.660034,1573.459961,1573.770020,1573.770020,0
2004-06-25,1572.760010,1580.930054,1572.760010,1579.510010,1579.510010,0
2004-06-28,1579.510010,1580.349976,1566.530029,1580.349976,1580.349976,0
2004-06-29,1590.819946,1595.040039,1580.000000,1586.349976,1586.349976,0
2004-06-30,1586.050049,1587.619995,1569.849976,1579.400024,1579.400024,0
2004-07-01,1578.130005,1593.599976,1575.469971,1593.599976,1593.599976,0
2004-07-02,1600.790039,1600.790039,1589.880005,1590.640015,1590.640015,0
2004-07-05,1593.040039,1594.969971,1587.130005,1589.930054,1589.930054,0
2004-07-06,1590.670044,1593.150024,1584.479980,1590.949951,1590.949951,0
2004-07-07,1591.359985,1600.670044,1590.489990,1598.390015,1598.390015,0
2004-07-08,1598.459961,1599.869995,1590.849976,1595.469971,1595.469971,0
2004-07-09,1595.869995,1595.869995,1587.930054,1592.459961,1592.459961,0
2004-07-12,1593.890015,1593.890015,1584.199951,1586.250000,1586.250000,0
2004-07-13,1586.250000,1587.140015,1573.030029,1573.030029,1573.030029,0
2004-07-14,1573.030029,1573.380005,1561.040039,1565.339966,1565.339966,0
2004-07-15,1563.790039,1565.489990,1547.449951,1549.979980,1549.979980,0
2004-07-16,1550.920044,1551.349976,1544.189941,1551.229980,1551.229980,0
2004-07-19,1551.390015,1552.579956,1541.900024,1544.260010,1544.260010,0
2004-07-20,1544.260010,1544.260010,1532.170044,1533.000000,1533.000000,0
2004-07-21,1532.569946,1540.780029,1529.660034,1539.319946,1539.319946,0
2004-07-22,1540.670044,1552.790039,1540.640015,1552.790039,1552.790039,0
2004-07-23,1557.010010,1564.949951,1555.500000,1559.219971,1559.219971,0
2004-07-26,1558.540039,1558.890015,1543.260010,1543.260010,1543.260010,0
2004-07-27,1543.260010,1560.900024,1543.260010,1560.900024,1560.900024,0
2004-07-28,1567.410034,1583.619995,1567.410034,1583.410034,1583.410034,0
2004-07-29,1591.390015,1605.599976,1591.390015,1599.060059,1599.060059,0
2004-07-30,1594.780029,1595.750000,1568.260010,1584.699951,1584.699951,0
2004-08-02,1583.650024,1591.599976,1560.910034,1564.469971,1564.469971,0
2004-08-03,1571.300049,1573.890015,1558.750000,1562.030029,1562.030029,0
2004-08-04,1562.030029,1575.880005,1562.030029,1572.910034,1572.910034,0
2004-08-05,1573.310059,1578.099976,1570.910034,1577.800049,1577.800049,0
2004-08-06,1577.800049,1578.250000,1568.369995,1576.849976,1576.849976,0
2004-08-09,1575.420044,1578.209961,1566.050049,1578.209961,1578.209961,101000
2004-08-10,1578.209961,1580.670044,1575.300049,1579.260010,1579.260010,0
2004-08-11,1585.099976,1600.569946,1585.099976,1592.400024,1592.400024,0
2004-08-12,1592.400024,1599.170044,1589.660034,1594.479980,1594.479980,0
2004-08-13,1594.479980,1595.020020,1584.750000,1590.630005,1590.630005,0
2004-08-16,1599.150024,1600.209961,1591.770020,1594.829956,1594.829956,0
2004-08-17,1594.819946,1594.819946,1566.829956,1566.829956,1566.829956,0
2004-08-18,1566.829956,1569.540039,1553.229980,1556.369995,1556.369995,0
2004-08-19,1558.010010,1574.380005,1557.969971,1573.270020,1573.270020,0
2004-08-20,1574.640015,1582.839966,1572.439941,1582.839966,1582.839966,0
2004-08-23,1585.420044,1585.650024,1571.199951,1576.180054,1576.180054,0
2004-08-24,1575.910034,1575.910034,1539.619995,1542.010010,1542.010010,0
2004-08-25,1542.010010,1548.079956,1538.839966,1548.079956,1548.079956,0
2004-08-26,1547.349976,1565.800049,1547.349976,1561.329956,1561.329956,0
2004-08-27,1561.930054,1582.040039,1561.930054,1582.040039,1582.040039,0
2004-08-30,1584.180054,1585.239990,1577.989990,1580.410034,1580.410034,0
2004-08-31,1581.040039,1582.979980,1573.760010,1579.829956,1579.829956,0
2004-09-01,1580.099976,1592.739990,1576.439941,1592.739990,1592.739990,0
2004-09-02,1592.739990,1614.550049,1592.739990,1614.000000,1614.000000,0
2004-09-03,1620.290039,1628.369995,1619.979980,1627.959961,1627.959961,0
2004-09-06,1626.800049,1634.560059,1622.569946,1633.540039,1633.540039,0
2004-09-07,1639.109985,1671.760010,1639.109985,1671.760010,1671.760010,176600
2004-09-08,1673.250000,1731.530029,1673.250000,1728.449951,1728.449951,0
2004-09-09,1728.709961,1747.560059,1723.969971,1739.920044,1739.920044,0
2004-09-10,1737.609985,1753.339966,1728.959961,1751.599976,1751.599976,0
2004-09-13,1753.410034,1771.699951,1753.410034,1758.619995,1758.619995,0
2004-09-14,1758.619995,1758.619995,1710.439941,1717.449951,1717.449951,0
2004-09-15,1717.589966,1717.589966,1698.430054,1706.079956,1706.079956,0
2004-09-16,1706.079956,1712.920044,1685.680054,1691.859985,1691.859985,0
2004-09-17,1692.130005,1693.880005,1679.130005,1681.349976,1681.349976,0
2004-09-20,1688.709961,1705.380005,1688.709961,1702.209961,1702.209961,0
2004-09-21,1703.660034,1720.680054,1700.420044,1720.680054,1720.680054,0
2004-09-22,1722.959961,1740.939941,1722.959961,1727.880005,1727.880005,0
2004-09-23,1725.660034,1742.560059,1725.530029,1742.560059,1742.560059,0
2004-09-24,1742.530029,1766.420044,1741.189941,1763.300049,1763.300049,0
2004-09-27,1763.819946,1774.709961,1759.869995,1760.329956,1760.329956,0
2004-09-28,1757.239990,1761.209961,1741.550049,1746.079956,1746.079956,0
2004-09-29,1747.719971,1751.540039,1737.030029,1742.089966,1742.089966,0
2004-09-30,1746.189941,1761.569946,1745.579956,1761.569946,1761.569946,0
2004-10-01,1757.780029,1787.250000,1754.400024,1787.250000,1787.250000,0
2004-10-04,1798.069946,1853.290039,1798.069946,1851.599976,1851.599976,0
2004-10-05,1859.979980,1865.640015,1829.839966,1833.349976,1833.349976,0
2004-10-06,1838.050049,1843.589966,1834.699951,1841.670044,1841.670044,0
2004-10-07,1832.000000,1843.890015,1826.910034,1842.680054,1842.680054,0
2004-10-08,1842.680054,1844.699951,1833.739990,1836.469971,1836.469971,0
2004-10-11,1835.760010,1835.859985,1816.670044,1821.969971,1821.969971,0
2004-10-12,1817.900024,1817.900024,1782.420044,1784.910034,1784.910034,0
2004-10-13,1785.910034,1790.729980,1782.209961,1790.729980,1790.729980,0
2004-10-14,1799.510010,1806.060059,1793.170044,1797.300049,1797.300049,0
2004-10-15,1795.329956,1795.329956,1779.260010,1781.410034,1781.410034,0
2004-10-18,1785.229980,1794.430054,1785.229980,1789.979980,1789.979980,0
2004-10-19,1790.739990,1791.650024,1777.319946,1778.849976,1778.849976,0
2004-10-20,1780.920044,1787.930054,1778.150024,1784.930054,1784.930054,0
2004-10-21,1784.770020,1787.099976,1760.619995,1766.599976,1766.599976,0
2004-10-22,1767.579956,1770.170044,1760.369995,1762.140015,1762.140015,0
2004-10-25,1760.300049,1760.300049,1725.500000,1735.689941,1735.689941,0
2004-10-26,1737.040039,1768.780029,1735.869995,1768.780029,1768.780029,0
2004-10-27,1767.979980,1786.609985,1767.979980,1774.339966,1774.339966,0
2004-10-28,1777.780029,1811.050049,1775.349976,1807.489990,1807.489990,0
2004-10-29,1803.640015,1819.030029,1799.359985,1819.030029,1819.030029,0
2004-11-01,1819.030029,1819.030029,1819.030029,1819.030029,1819.030029,0
2004-11-02,1818.869995,1822.369995,1799.550049,1809.540039,1809.540039,0
2004-11-03,1814.930054,1827.829956,1810.619995,1827.319946,1827.319946,0
2004-11-04,1828.010010,1836.459961,1812.290039,1820.209961,1820.209961,0
2004-11-05,1820.609985,1829.040039,1812.469971,1817.520020,1817.520020,0
2004-11-08,1817.609985,1818.650024,1802.069946,1812.160034,1812.160034,0
2004-11-09,1805.140015,1806.439941,1786.040039,1789.030029,1789.030029,0
2004-11-10,1789.400024,1789.400024,1770.930054,1779.180054,1779.180054,0
2004-11-11,1775.390015,1775.390015,1763.229980,1765.089966,1765.089966,0
2004-11-12,1756.060059,1756.060059,1734.099976,1742.810059,1742.810059,0
2004-11-15,1742.810059,1742.810059,1742.810059,1742.810059,1742.810059,0
2004-11-16,1743.599976,1787.890015,1743.599976,1787.890015,1787.890015,0
2004-11-17,1789.270020,1795.900024,1785.729980,1794.359985,1794.359985,0
2004-11-18,1795.560059,1822.719971,1795.560059,1817.640015,1817.640015,0
2004-11-19,1817.829956,1822.989990,1794.339966,1795.589966,1795.589966,0
2004-11-22,1795.589966,1798.349976,1785.739990,1788.199951,1788.199951,0
2004-11-23,1787.439941,1813.390015,1787.439941,1811.229980,1811.229980,0
2004-11-24,1810.400024,1826.189941,1810.400024,1826.189941,1826.189941,0
2004-11-25,1826.420044,1830.260010,1806.449951,1814.500000,1814.500000,0
2004-11-26,1814.939941,1818.599976,1809.369995,1814.099976,1814.099976,0
2004-11-29,1814.099976,1814.099976,1814.099976,1814.099976,1814.099976,0
2004-11-30,1814.079956,1841.109985,1814.079956,1830.959961,1830.959961,0
2004-12-01,1828.060059,1828.910034,1813.040039,1816.469971,1816.469971,0
2004-12-02,1816.469971,1825.689941,1814.469971,1816.989990,1816.989990,0
2004-12-03,1816.989990,1816.989990,1816.989990,1816.989990,1816.989990,0
2004-12-06,1813.130005,1813.130005,1793.939941,1803.369995,1803.369995,0
2004-12-07,1802.079956,1808.969971,1796.069946,1799.079956,1799.079956,0
2004-12-08,1797.430054,1801.180054,1794.099976,1801.180054,1801.180054,0
2004-12-09,1797.579956,1798.739990,1786.310059,1793.680054,1793.680054,0
2004-12-10,1792.739990,1792.739990,1753.469971,1753.469971,1753.469971,0
2004-12-13,1753.469971,1759.209961,1746.979980,1748.329956,1748.329956,0
2004-12-14,1756.760010,1778.670044,1755.500000,1775.729980,1775.729980,0
2004-12-15,1779.209961,1796.719971,1776.739990,1794.890015,1794.890015,0
2004-12-16,1805.310059,1823.469971,1804.770020,1820.819946,1820.819946,0
2004-12-17,1820.099976,1822.760010,1806.040039,1806.329956,1806.329956,0
2004-12-20,1805.959961,1808.869995,1783.150024,1786.250000,1786.250000,0
2004-12-21,1786.150024,1787.790039,1772.810059,1775.449951,1775.449951,0
2004-12-22,1772.430054,1789.739990,1772.430054,1789.739990,1789.739990,0
2004-12-23,1790.030029,1814.040039,1790.030029,1807.489990,1807.489990,0
2004-12-24,1807.489990,1807.489990,1807.489990,1807.489990,1807.489990,0
2004-12-27,1807.489990,1807.489990,1807.489990,1807.489990,1807.489990,0
2004-12-28,1825.010010,1835.959961,1823.689941,1825.979980,1825.979980,0
2004-12-29,1828.050049,1832.150024,1814.880005,1822.829956,1822.829956,0
2004-12-30,1822.829956,1822.829956,1822.829956,1822.829956,1822.829956,0
2004-12-31,1822.829956,1822.829956,1822.829956,1822.829956,1822.829956,0
2005-01-03,1822.949951,1846.900024,1822.949951,1846.900024,1846.900024,0
2005-01-04,1846.900024,1875.599976,1846.900024,1873.069946,1873.069946,0
2005-01-05,1871.489990,1875.489990,1864.390015,1875.369995,1875.369995,0
2005-01-06,1875.680054,1879.199951,1854.290039,1859.800049,1859.800049,0
2005-01-07,1858.199951,1859.599976,1849.709961,1851.780029,1851.780029,0
2005-01-10,1851.520020,1854.319946,1838.930054,1840.469971,1840.469971,0
2005-01-11,1840.189941,1854.420044,1840.189941,1845.829956,1845.829956,0
2005-01-12,1837.390015,1837.390015,1811.040039,1820.569946,1820.569946,0
2005-01-13,1820.569946,1865.109985,1820.569946,1865.109985,1865.109985,0
2005-01-14,1863.959961,1877.069946,1862.089966,1876.030029,1876.030029,0
2005-01-17,1878.250000,1914.739990,1878.250000,1909.180054,1909.180054,0
2005-01-18,1905.540039,1911.500000,1901.439941,1905.449951,1905.449951,0
2005-01-19,1914.260010,1946.890015,1914.260010,1946.890015,1946.890015,0
2005-01-20,1951.550049,1956.819946,1944.859985,1956.819946,1956.819946,0
2005-01-21,1957.579956,1987.839966,1950.939941,1987.839966,1987.839966,0
2005-01-24,1986.939941,2020.890015,1983.599976,2015.250000,2015.250000,0
2005-01-25,2015.250000,2015.250000,1978.589966,1990.290039,1990.290039,0
2005-01-26,1988.609985,1993.550049,1967.550049,1970.280029,1970.280029,0
2005-01-27,1969.739990,1992.579956,1969.510010,1991.390015,1991.390015,0
2005-01-28,1991.390015,2023.660034,1991.390015,2014.609985,2014.609985,0
2005-01-31,2013.380005,2024.079956,2007.130005,2019.560059,2019.560059,0
2005-02-01,2016.329956,2016.329956,1988.000000,1992.459961,1992.459961,0
2005-02-02,1991.619995,1994.400024,1982.449951,1989.650024,1989.650024,0
2005-02-03,1999.189941,2006.719971,1998.500000,2000.219971,2000.219971,0
2005-02-04,2000.219971,2007.369995,1989.939941,1995.569946,1995.569946,0
2005-02-07,2001.579956,2018.619995,2001.579956,2016.839966,2016.839966,0
2005-02-08,2018.290039,2039.569946,2018.290039,2030.079956,2030.079956,0
2005-02-09,2031.640015,2036.560059,2018.339966,2028.859985,2028.859985,0
2005-02-10,2033.949951,2054.629883,2033.949951,2048.239990,2048.239990,0
2005-02-11,2050.209961,2066.399902,2050.209961,2061.479980,2061.479980,0
2005-02-14,2067.600098,2088.780029,2065.300049,2084.500000,2084.500000,0
2005-02-15,2084.500000,2095.149902,2047.510010,2090.100098,2090.100098,0
2005-02-16,2095.070068,2129.510010,2073.939941,2078.479980,2078.479980,0
2005-02-17,2076.459961,2103.270020,2076.000000,2096.989990,2096.989990,0
2005-02-18,2106.370117,2110.810059,2079.479980,2085.929932,2085.929932,0
2005-02-21,2081.909912,2085.929932,2016.489990,2022.660034,2022.660034,0
2005-02-22,2025.010010,2034.680054,1992.270020,1992.270020,1992.270020,0
2005-02-23,1990.250000,2043.930054,1987.170044,2042.780029,2042.780029,0
2005-02-24,2043.359985,2073.939941,2043.359985,2073.189941,2073.189941,0
2005-02-25,2073.189941,2073.189941,2073.189941,2073.189941,2073.189941,0
2005-02-28,2075.760010,2084.020020,2072.399902,2079.989990,2079.989990,0
2005-03-01,2082.850098,2093.389893,2082.699951,2088.949951,2088.949951,0
2005-03-02,2088.949951,2093.070068,2066.719971,2068.419922,2068.419922,0
2005-03-03,2071.659912,2096.860107,2064.469971,2093.270020,2093.270020,0
2005-03-04,2092.189941,2124.689941,2085.360107,2124.689941,2124.689941,0
2005-03-07,2128.699951,2171.449951,2128.699951,2166.100098,2166.100098,0
2005-03-08,2167.629883,2172.760010,2144.459961,2149.060059,2149.060059,0
2005-03-09,2155.030029,2160.750000,2149.429932,2157.139893,2157.139893,0
2005-03-10,2157.060059,2158.500000,2132.250000,2137.419922,2137.419922,0
2005-03-11,2137.379883,2141.699951,2135.439941,2137.389893,2137.389893,0
2005-03-14,2137.389893,2140.580078,2112.719971,2115.610107,2115.610107,0
2005-03-15,2113.090088,2115.370117,2101.649902,2106.310059,2106.310059,0
2005-03-16,2106.159912,2108.469971,2095.300049,2099.120117,2099.120117,0
2005-03-17,2098.030029,2104.959961,2096.489990,2100.110107,2100.110107,0
2005-03-18,2098.699951,2098.699951,2048.649902,2050.280029,2050.280029,0
2005-03-21,2054.530029,2068.100098,2033.589966,2033.780029,2033.780029,0
2005-03-22,2032.579956,2032.579956,1999.079956,1999.150024,1999.150024,0
2005-03-23,1999.150024,1999.150024,1999.150024,1999.150024,1999.150024,0
2005-03-28,2000.760010,2009.150024,1986.650024,1986.949951,1986.949951,0
2005-03-29,1989.430054,1989.550049,1930.709961,1931.979980,1931.979980,0
2005-03-30,1930.949951,1956.369995,1890.780029,1951.380005,1951.380005,0
2005-03-31,1958.140015,1964.430054,1943.760010,1954.689941,1954.689941,0
2005-04-01,1953.079956,1972.290039,1950.650024,1966.290039,1966.290039,0
2005-04-04,1965.040039,2000.369995,1964.880005,1994.359985,1994.359985,0
2005-04-05,1996.390015,1997.060059,1954.430054,1962.699951,1962.699951,0
2005-04-06,1965.180054,1970.250000,1954.310059,1962.380005,1962.380005,0
2005-04-07,1962.380005,1962.380005,1907.209961,1914.219971,1914.219971,0
2005-04-08,1915.650024,1915.650024,1899.310059,1906.689941,1906.689941,0
2005-04-11,1909.170044,1910.520020,1896.719971,1896.719971,1896.719971,0
2005-04-12,1896.719971,1929.069946,1895.729980,1927.819946,1927.819946,0
2005-04-13,1927.819946,1929.689941,1913.140015,1916.579956,1916.579956,0
